0.436000,-1.621299,-1.402735,-1.781962,-3.019590,-0.827173,-0.075571,1.000000
0.438000,-1.620776,-1.402766,-1.781661,-3.019821,-0.826651,-0.075627,1.000000
0.440000,-1.620250,-1.402798,-1.781359,-3.020053,-0.826127,-0.075684,1.000000
0.442000,-1.619722,-1.402830,-1.781055,-3.020287,-0.825601,-0.075740,1.000000
0.444000,-1.619192,-1.402863,-1.780749,-3.020521,-0.825072,-0.075797,1.000000
0.446000,-1.618660,-1.402897,-1.780442,-3.020756,-0.824542,-0.075855,1.000000
0.448000,-1.618126,-1.402931,-1.780133,-3.020992,-0.824010,-0.075912,1.000000
0.450000,-1.617590,-1.402966,-1.779822,-3.021229,-0.823475,-0.075970,1.000000
0.452000,-1.617052,-1.403001,-1.779509,-3.021466,-0.822939,-0.076028,1.000000
0.454000,-1.616512,-1.403037,-1.779195,-3.021705,-0.822400,-0.076086,1.000000
0.456000,-1.615969,-1.403073,-1.778878,-3.021945,-0.821860,-0.076145,1.000000
0.458000,-1.615425,-1.403111,-1.778560,-3.022186,-0.821317,-0.076204,1.000000
0.460000,-1.614879,-1.403148,-1.778241,-3.022427,-0.820772,-0.076263,1.000000
0.462000,-1.614330,-1.403187,-1.777919,-3.022670,-0.820225,-0.076322,1.000000
0.464000,-1.613779,-1.403226,-1.777596,-3.022913,-0.819676,-0.076382,1.000000
0.466000,-1.613227,-1.403265,-1.777271,-3.023158,-0.819126,-0.076442,1.000000
0.468000,-1.612672,-1.403305,-1.776944,-3.023403,-0.818573,-0.076503,1.000000
0.470000,-1.612115,-1.403346,-1.776616,-3.023650,-0.818018,-0.076563,1.000000
0.472000,-1.611557,-1.403388,-1.776285,-3.023897,-0.817461,-0.076624,1.000000
0.474000,-1.610996,-1.403430,-1.775953,-3.024145,-0.816902,-0.076685,1.000000
0.476000,-1.610433,-1.403473,-1.775619,-3.024394,-0.816341,-0.076747,1.000000
0.478000,-1.609868,-1.403516,-1.775283,-3.024644,-0.815778,-0.076808,1.000000
0.480000,-1.609301,-1.403560,-1.774946,-3.024895,-0.815213,-0.076871,1.000000
0.482000,-1.608732,-1.403605,-1.774606,-3.025147,-0.814645,-0.076933,1.000000
0.484000,-1.608162,-1.403651,-1.774265,-3.025400,-0.814076,-0.076995,1.000000
0.486000,-1.607589,-1.403697,-1.773922,-3.025653,-0.813505,-0.077058,1.000000
0.488000,-1.607014,-1.403744,-1.773577,-3.025908,-0.812932,-0.077122,1.000000
0.490000,-1.606437,-1.403791,-1.773231,-3.026163,-0.812357,-0.077185,1.000000
0.492000,-1.605858,-1.403839,-1.772882,-3.026420,-0.811780,-0.077249,1.000000
0.494000,-1.605277,-1.403888,-1.772532,-3.026677,-0.811201,-0.077313,1.000000
0.496000,-1.604694,-1.403938,-1.772179,-3.026936,-0.810620,-0.077377,1.000000
0.498000,-1.604110,-1.403988,-1.771825,-3.027195,-0.810037,-0.077442,1.000000
0.500000,-1.603523,-1.404040,-1.771469,-3.027455,-0.809453,-0.077507,1.000000
0.502000,-1.602934,-1.404091,-1.771111,-3.027716,-0.808866,-0.077572,1.000000
0.504000,-1.602343,-1.404144,-1.770752,-3.027978,-0.808277,-0.077637,1.000000
0.506000,-1.601751,-1.404197,-1.770390,-3.028241,-0.807686,-0.077703,1.000000
0.508000,-1.601156,-1.404251,-1.770026,-3.028504,-0.807093,-0.077769,1.000000
0.510000,-1.600560,-1.404306,-1.769661,-3.028769,-0.806499,-0.077836,1.000000
0.512000,-1.599961,-1.404362,-1.769294,-3.029035,-0.805902,-0.077902,1.000000
0.514000,-1.599361,-1.404418,-1.768924,-3.029301,-0.805304,-0.077969,1.000000
0.516000,-1.598758,-1.404475,-1.768553,-3.029568,-0.804703,-0.078037,1.000000
0.518000,-1.598154,-1.404533,-1.768180,-3.029837,-0.804101,-0.078104,1.000000
0.520000,-1.597548,-1.404592,-1.767805,-3.030106,-0.803497,-0.078172,1.000000
0.522000,-1.596940,-1.404651,-1.767428,-3.030376,-0.802891,-0.078240,1.000000
0.524000,-1.596330,-1.404712,-1.767050,-3.030647,-0.802283,-0.078308,1.000000
0.526000,-1.595718,-1.404773,-1.766669,-3.030919,-0.801673,-0.078377,1.000000
0.528000,-1.595104,-1.404835,-1.766286,-3.031191,-0.801061,-0.078446,1.000000
0.530000,-1.594488,-1.404898,-1.765902,-3.031465,-0.800447,-0.078516,1.000000
0.532000,-1.593871,-1.404961,-1.765515,-3.031740,-0.799832,-0.078585,1.000000
0.534000,-1.593251,-1.405026,-1.765126,-3.032015,-0.799214,-0.078655,1.000000
0.536000,-1.592630,-1.405091,-1.764736,-3.032291,-0.798595,-0.078725,1.000000
0.538000,-1.592006,-1.405157,-1.764343,-3.032569,-0.797974,-0.078796,1.000000
0.540000,-1.591381,-1.405224,-1.763949,-3.032847,-0.797351,-0.078866,1.000000
0.542000,-1.590754,-1.405292,-1.763552,-3.033126,-0.796726,-0.078938,1.000000
0.544000,-1.590126,-1.405360,-1.763154,-3.033406,-0.796099,-0.079009,1.000000
0.546000,-1.589495,-1.405430,-1.762753,-3.033687,-0.795470,-0.079081,1.000000
0.548000,-1.588862,-1.405500,-1.762351,-3.033968,-0.794840,-0.079153,1.000000
0.550000,-1.588228,-1.405571,-1.761947,-3.034251,-0.794208,-0.079225,1.000000
0.552000,-1.587592,-1.405643,-1.761540,-3.034534,-0.793573,-0.079297,1.000000
0.554000,-1.586954,-1.405717,-1.761132,-3.034819,-0.792938,-0.079370,1.000000
0.556000,-1.586314,-1.405790,-1.760721,-3.035104,-0.792300,-0.079444,1.000000
0.558000,-1.585672,-1.405865,-1.760309,-3.035390,-0.791660,-0.079517,1.000000
0.560000,-1.585029,-1.405941,-1.759894,-3.035677,-0.791019,-0.079591,1.000000
0.562000,-1.584383,-1.406018,-1.759477,-3.035965,-0.790376,-0.079665,1.000000
0.564000,-1.583736,-1.406095,-1.759059,-3.036253,-0.789731,-0.079739,1.000000
0.566000,-1.583087,-1.406174,-1.758638,-3.036543,-0.789084,-0.079814,1.000000
0.568000,-1.582437,-1.406253,-1.758215,-3.036833,-0.788436,-0.079889,1.000000
0.570000,-1.581784,-1.406334,-1.757790,-3.037125,-0.787785,-0.079964,1.000000
0.572000,-1.581130,-1.406415,-1.757363,-3.037417,-0.787133,-0.080040,1.000000
0.574000,-1.580474,-1.406498,-1.756934,-3.037710,-0.786480,-0.080116,1.000000
0.576000,-1.579816,-1.406581,-1.756503,-3.038004,-0.785824,-0.080192,1.000000
0.578000,-1.579157,-1.406665,-1.756070,-3.038299,-0.785167,-0.080268,1.000000
0.580000,-1.578495,-1.406751,-1.755634,-3.038595,-0.784508,-0.080345,1.000000
0.582000,-1.577832,-1.406837,-1.755197,-3.038891,-0.783847,-0.080422,1.000000
0.584000,-1.577168,-1.406924,-1.754757,-3.039189,-0.783184,-0.080500,1.000000
0.586000,-1.576501,-1.407012,-1.754316,-3.039487,-0.782520,-0.080578,1.000000
0.588000,-1.575833,-1.407102,-1.753872,-3.039786,-0.781854,-0.080656,1.000000
0.590000,-1.575163,-1.407192,-1.753426,-3.040086,-0.781186,-0.080734,1.000000
0.592000,-1.574491,-1.407283,-1.752978,-3.040387,-0.780517,-0.080813,1.000000
0.594000,-1.573818,-1.407375,-1.752528,-3.040689,-0.779846,-0.080892,1.000000
0.596000,-1.573143,-1.407469,-1.752075,-3.040992,-0.779173,-0.080971,1.000000
0.598000,-1.572466,-1.407563,-1.751621,-3.041295,-0.778498,-0.081050,1.000000
0.600000,-1.571787,-1.407659,-1.751164,-3.041599,-0.777822,-0.081130,1.000000
0.602000,-1.571107,-1.407755,-1.750705,-3.041905,-0.777144,-0.081210,1.000000
0.604000,-1.570425,-1.407853,-1.750244,-3.042211,-0.776465,-0.081291,1.000000
0.606000,-1.569741,-1.407951,-1.749781,-3.042518,-0.775783,-0.081372,1.000000
